stan_contestant,year,artist,title,composers,lyricists,lyrics,youtube_url,country,cantobel_median,cantobel_mean,cantobel_sd,cantobel_q5,cantobel_q95,rhat,ess_bulk
11,1975,Ann Christy,Gelukkig Zijn,Mary Boduin,NA,"Het lopen door straten, alleen zonder doel \nHet stilletjes praten, alleen in 't gewoel \nHet kijken naar mensen, dat maakt me blij \n\nDat heet dan gelukkig zijn \nEen deur die plots opengaat \nDat heet dan gelukkig zijn \nWaardoor je weer hopen gaat \nDat maakt je blij \nMaakt je blij, maakt je blij \n\nDat heet dan gelukkig zijn \n't Gevoel niet alleen te zijn \nDat heet dan gelukkig zijn \nOm dan met zijn twee te zijn \n\nWhen moving or dreaming, when running along \nI'm feeling like singing... like singing a song \nWhen walking beside you, I can't go wrong \n\nSo could it be happiness \nThis feeling I get from you? \nSo could it be happiness? \nI can't get enough of you \nBeing so near \nDear, so near, oh so near \n\nSo could it be happiness \nThis feeling I get from you? \nSo could it be happiness? \nI can't get enough of you \n\nSo could it be happiness \nThis feeling I get from you? \nSo could it be happiness? \nSo could it be happiness?",https://youtube.com/watch?v=UMgAM5LkDO4,Belgium,-0.9300070197256061,-0.9521284763101996,0.5013582628060623,-1.8326933444673839,-0.19035878644991053,0.9984047581924859,940.6637588523398
12,1975,Shlomo Artzi,At Va'Ani,Shlomo Artzi,Ehud Manor,"At ola kmo shemesh\nHayoshevet me'alai\nVeroshemet bekarneha et yomi\n\nAt krova kmo geshem\nAl roshi ve'al panai\nVehamaim shebefi leta'ami\n\nAt va'ani, ah ah ah...\nAt va'ani, ken, ah ah ah...\nKmo barak vera'am\nAd katsvei hayam\n\nAt va'ani\nAt va'ani, ken\nZe nishma chazak yoter min ha'olam\n\nShneinu yom velaila\nSovevim lelo le'ut\nZe mize ba'im\nVeze el ze shavim\n\nKmo tsiv'ei hakeshet\nOd nikshor anan bechut\nVenomar lo: Shma\nBa'im yamim tovim\n\nAt va'ani, ah ah ah...\nAt va'ani, ken, ah ah ah...\nKmo barak vera'am\nAd katsvei hayam\n\nAt va'ani\nAt va'ani, ken\nZe nishma chazak yoter min ha'olam\n\nKmo tsiv'ei hakeshet\nOd nikshor anan bechut\nVenomar lo: Shma\nBa'im yamim tovim\n\nAt va'ani, ah ah ah...\nAt va'ani, ken, ah ah ah...\nKmo barak vera'am\nAd katsvei hayam\n\nAt va'ani\nAt va'ani, ken\nZe nishma chazak yoter min ha'olam\n\nAt va'ani\nAt va'ani",https://youtube.com/watch?v=uXkULDSYGCk,Israel,-0.09301477094230186,-0.10300570889030475,0.3539301199458214,-0.7306675918814134,0.4645332492833807,0.9998175785179579,770.6012665636734
13,1975,Semiha Yanki,Seninle Bir Dakika,Kemal Ebcioğlu,Hikmet Münir,"Seninle bir dakika, mutlandırıyor beni\nBir dakika siliyor canım, yılların özlemini\nSeninle bir dakika, mutlandırıyor beni\nBir dakika siliyor canım, yılların özlemini\n\nHasret tükenmez gibi, kavuşmak bir dakika\nSevmek bir ömür sürer, sevişmek bir dakika\n\nLa la la la la la la... la la la la la la la...\nLa la la la la la la... la la la la la la la...\n\nSeninle buluşmamız, bir dakikada geçti\nGözlerim gözlerini canım, bir dakikada içti\nSeninle buluşmamız, bir dakikada geçti\nGözlerim gözlerini canım, bir dakikada içti\n\nHasret tükenmez gibi, kavuşmak bir dakika\nSevmek bir ömür sürer, sevişmek bir dakika\n\nLa la la la la la la... la la la la la la la...\nLa la la la la la la... la la la la la la la...\n\nHasret tükenmez gibi, kavuşmak bir dakika\nSevmek bir ömür sürer, sevişmek bir dakika\n\nLa la la la la la la...",https://youtube.com/watch?v=hF7yQ_d8rJg,Turkey,-1.759840607988544,-1.8000523759104863,0.6065000996107794,-2.8452953052349756,-0.8544718308072048,1.0112614179692976,1217.1684170913145
14,1975,Sophie,Une Chanson C'est Une Lettre,André Popp,Boris Bergman,"Vois-tu? – La chanson c'est une lettre\nQu'on écrit pour soi et puis qu'on jette\nElle ne voit jamais la boîte aux lettres\nEt pourtant\n\nOn a le courage d'y dire: ""Je t'aime""\nPuisque c'est un autre sur la scène\nQui vient le crier sans avoir peur\nDes projecteurs\n\nUne chanson c'est une lettre\nQue l'on écrit là dans sa tête\nUne chanson c'est une lettre\nQue l'on n'envoie...\nQue l'on n'envoie jamais\n\nLes amours y sont toujours parfaites\nOn a jamais peur d'y être bête\nQuand le cœur est prêt à se soumettre\nÀ un cœur\n\nIl est plus facile de dire: ""Je t'aime""\nÀ l'alexandrin de son poème\nL'amour n'est jamais comme sur la scène\nDans la vie\n\nUne chanson c'est une lettre\nQue l'on écrit là dans sa tête\nUne chanson c'est une lettre\nQue ne prendra jamais plus le facteur\n\n""Partons tous les deux sur ce navire""\nVoilà des choses que je ne peux dire\nMa gorge se serre et se déchire\nÀ l'idée\nQu'un jour il faudrait que je t'écrive\nCes mots plantés là sur l'autre rive\nFaute de te faire une missive\nJ'ai chanté\n\nUne chanson c'est une lettre\nQue l'on écrit là dans sa tête\nUne chanson c'est une lettre\nQue ne prendra jamais le facteur\n\nUne chanson c'est une lettre\nQue l'on écrit là dans sa tête\nUne chanson c'est une lettre\nQui reste en soi\nQui se froisse et qui meurt",https://youtube.com/watch?v=iPb7zd89LuQ,Monaco,-0.6940085753452466,-0.7174531002426983,0.44745193085943913,-1.4756414194369085,-0.01753186417423956,1.0029997801258705,1296.7797781199115
15,1975,Pihasoittajat,Old Man Fiddle,Kim Kuusi,Arthur Ridgway Spencer;Hannu Karlsson,"The door opens wide – every head turns round to stare\nHe steps inside with raindrops on his hair\nA grey old man with legs a-limping, he finds himself a chair\nThen he lifts a fiddle and bow with gentle care\n\nAnd just like sunlight out of the rain, old man fiddle's come to play again\nAnd light this night up into flame\nJust his dancing fiddling bow brings to life all sleepy toes\nIn this old heart till morning glows\n\nSo kiss the blues goodbye\nLet the mountain melody brighten the night and make the good times fly\nFeet are dancing free in ragtime reverie\nPick up your lazy legs and give it a try\n\nWe sang along into the dawn till our cares were just memories\nDanced in time to country tunes\nIn some valley he lives free, where his notes ripen on the trees\nUnderneath the harvest moon\n\nSo kiss the blues goodbye\nLet the mountain melody brighten the night and make the good times fly\nFeet are dancing free in ragtime reverie\nPick up your lazy legs and give it a try\n\nIn the gentle falling rain, you could still hear the loving sound\nThat filled the night with memories\nAnd when the skies are turning grey, bring him back here to play again\nHe'll waken blossoms on the trees\n\nSo kiss the blues goodbye\nLet the mountain melody brighten the night and make the good times fly\nFeet are dancing free in ragtime reverie\nPick up your lazy legs and give it a try",https://youtube.com/watch?v=dfHaT_YfhaA,Finland,0.5488003261398982,0.5467654355816485,0.301438317570026,0.04923626594515314,1.0415912498944513,1.0043792773672715,768.9468083461219
16,1975,Duarte Mendes,Madrugada,José Luís Tinoco,NA,"Dos que morreram sem saber porquê\nDos que teimaram em silêncio e frio\nDa força nascida no medo\nE a raiva à solta manhã cedo\nFazem-se as margens do meu rio\n\nDas cicatrizes do meu chão antigo\nE da memória do meu sangue em fogo\nDa escuridão a abrir em cor\nDo braço dado e a arma flor\nFazem-se as margens do meu povo\n\nCanta-se a gente que a si mesma se descobre\nE acorda vozes, arraiais\nCanta-se a terra que a si mesma se devolve\nQue o canto assim nunca é demais\n\nEm cada veia o sangue espera a vez\nEm cada fala se persegue o dia\nE assim se aprendem as marés\nAssim se cresce e ganha pé\nRompe a canção que não havia\n\nAcordem luzes nos umbrais que a tarde cega\nAcordem vozes e arraiais\nCantem despertos na manhã\nQue a noite entrega\nQue o canto assim nunca é demais\n\nCantem marés por essas praias de sargaços\nAcordem vozes, arraiais\nCorram descalços rente ao cais\nAbram abraços\nQue o canto assim nunca é demais\nO canto assim nunca é demais",https://youtube.com/watch?v=0GBNvbY4psM,Portugal,-0.9865128793335212,-1.0059314077914032,0.49093033122159724,-1.8167361643780156,-0.24057035902187746,1.0033210406592137,1295.8735958766538
17,1975,Sergio & Estíbaliz,Tú Volverás,Juan Carlos Calderón,NA,"Volverás a ser la chica sencilla\nQue tomó el tren de la vida antes de ser mujer\n\nVolverás, bájate en marcha si puedes\nY aunque los años no vuelven\nTú volverás, volverás\nToma tu vida y tu mochila\n\nVolverás, aunque vestida de olvido\nIncluso para el amigo que te enseñó a besar\n\nVolverás, siempre es más corto el camino\nY aunque vuelvas de vacío\nVolverás, volverás\nToma tu vida y tu mochila\nVuelve ya\n\nSé que abandonaste tus olivos\nTu familia y amigos por triunfar\nPero no te importe si alguien piensa\nQue has jugado y perdido, vuelve ya\n\nVolverás ahora que el tren se detiene\nQue ya ha nevado en tus sienes\nVolverás... volverás\nToma tu vida y tu mochila\nVuelve ya\n\nVolverás, volverás\nToma tu vida y tu mochila\nVolverás",https://youtube.com/watch?v=DEqmBaHmfck,Spain,0.16574896457083374,0.16129606236426738,0.35227773115589606,-0.44405834256073856,0.72253134968259,1.0037734343272597,931.6691249605502
18,1975,Lars Berghagen and the Dolls,"Jennie, Jennie",Lars Berghagen,NA,"I know that tonight you're alone in your room with a note in your hand\nIn your dreams you're regretting, but never forgetting\nThat often, you doubt where you stand\n\nYour phonograph spins out a tune, you see pictures in your memory\nI know that you're crying, but there's no denying\nThat time has a different melody\n\nJennie, Jennie, Jennie, Jennie - can't you see the world is yours?\nJennie, Jennie, Jennie, Jennie - life has still so much in store to give you\nJennie, Jennie, Jennie, Jennie - you must change your tune somehow\nJennie, Jennie, Jennie, Jennie - live your life and live it now\n\nYou long for the world that you loved and you want to be there once again\nBut your diary's confessions are like signs that the ocean\nErased forever from the sand\n\nJennie, Jennie, Jennie, Jennie - can't you see the world is yours?\nJennie, Jennie, Jennie, Jennie - life has still so much in store to give you\nJennie, Jennie, Jennie, Jennie - you must change your tune somehow\nJennie, Jennie, Jennie, Jennie - live your life and live it now\n\nJennie, Jennie, Jennie, Jennie - can't you see the world is yours?\nJennie, Jennie, Jennie, Jennie - life has still so much in store to give you\nJennie, Jennie, Jennie, Jennie - you must change your tune somehow\nJennie, Jennie, Jennie, Jennie - live your life and live it now\n\nJennie, Jennie, Jennie, Jennie - can't you see the world is yours?\nJennie, Jennie, Jennie, Jennie - life has still so much in store to give you",https://youtube.com/watch?v=dR0W1CQG8vU,Sweden,0.5738712128470368,0.576054523513668,0.3040235545618076,0.08564465634734739,1.0566525325829905,0.9985352088871141,886.5029717811002
19,1975,Wess & Dori Ghezzi,Era,Shel Shapiro,Andrea Lo Vecchio,"Da un po' di settimane in qua\nMi sento un'altra donna già\nChe vada tutto a rotoli\nOra, ora, ora\n\nAccanto a te, ci sono io\nAmore, sono tutto tuo\nE sembra quasi un secolo\nQuando far l'amore\n\nEra baciarsi al cinema\nEra la mia domenica\nEra trovare un angolo nascosto\nEra, era, era arrossire in pubblico (L'amore)\nEra parlarsi in codice (di amore)\nEra rientrare prima della sera\nEra\n\nLe storie che inventavo ai miei\nLe amiche conosciute mai\nLa posta tra la biancheria\nEra ora, ora\n\nOra sfido il mondo io\nUn amore quando è mio, è mio\nE sembra quasi un secolo\nQuando far l'amore\n\nEra baciarsi al cinema\nEra la mia domenica\nEra trovare un angolo nascosto\nEra, era\nEra arrossire in pubblico (L'amore)\nEra parlarsi in codice (di amore)\nEra rientrare prima della sera\nEra, era\n\nNa na na na na na na... (L'amore)\nNa na na na na na na... (Di amore)\nEra rientrare prima della sera\nEra, era\nNa na na na na na na...\nNa na na na na na na...\nNa na na na na na...\nEra, era, era",https://youtube.com/watch?v=NsIBEMuTjxw,Italy,1.2394102865875625,1.243213506966538,0.27872281435744034,0.7994678244904108,1.7120017592375654,1.0042293309528219,982.768270308003
20,1976,Brotherhood of Man,Save Your Kisses For Me,Lee Sheriden;Martin Barnes;Martin Lee;Tony Hiller,NA,"Though it hurts to go away, it's impossible to stay\nBut there's one thing I must say before I go:\nI love you (I love you), you know\nI'll be thinkin' of you in most everything I do\n\nNow the time is movin' on and I really should be gone\nBut you keep me hangin' on for one more smile\nI love you (I love you) all the while\nWith your cute little wave\nWill you promise that you'll save your...\n\nKisses for me, save all your kisses for me\nBye bye, baby, bye bye\nDon't cry, honey, don't cry\nGonna walk out the door\nBut I'll soon be back for more\n\nKisses for me, save all your kisses for me\nSo long, honey, so long\nHang on, baby, hang on\nDon't you dare me to stay\n'Cause you know I'll have to say\n\nThat I've got to work each day and that's why I go away\nBut I count the seconds till I'm home with you\nI love you (I love you), it's true\nYou're so cute honey, gee\nWon't you save them up for me? Your...\n\nKisses for me, save all your kisses for me\nBye bye, baby, bye bye\nDon't cry, honey, don't cry\nGonna walk out the door\nBut I'll soon be back for more\n\nKisses for me, save all your kisses for me\nSo long, honey, so long\nHang on, baby, hang on\nDon't you dare me to stay\n'Cause you know you've got to save your...\n\nKisses for me, save all your kisses for me\nBye bye, baby, bye bye\nDon't cry, honey, don't cry\nWon't you save them for me\nEven though you're only three?",https://youtube.com/watch?v=fhq_Q1Ut8SQ,United Kingdom,2.200278228767765,2.211475011713353,0.36836722160927343,1.595340520173123,2.8281214426401395,1.0024559593877111,1413.8551899403685
